date;house;industry
02.08.16 23:00;2054513;100
02.08.16 23:15;2054613;100
02.08.16 23:30;2054713;100
02.08.16 23:45;2054813;100
03.08.16 00:00;2054913;100
03.08.16 00:15;2055013;100
03.08.16 00:30;2055113;100
03.08.16 00:45;2055213;100
03.08.16 01:00;2055313;100
03.08.16 01:15;2055413;100
03.08.16 01:30;2055513;100
03.08.16 01:45;2055613;100
03.08.16 02:00;2055713;100
03.08.16 02:15;2055813;100
03.08.16 02:30;2055913;100
03.08.16 02:45;2056013;100
03.08.16 03:00;2056113;100
03.08.16 03:15;2056213;100
03.08.16 03:30;2056313;100
03.08.16 03:45;2056413;100
03.08.16 04:00;2056513;100
03.08.16 04:15;2056613;100
03.08.16 04:30;2056713;100
03.08.16 04:45;2056813;100
03.08.16 05:00;2056913;100
03.08.16 05:15;2057013;100
03.08.16 05:30;2057113;100
03.08.16 05:45;2057213;100
03.08.16 06:00;2057313;100
03.08.16 06:15;2057413;100
03.08.16 06:30;2057513;100
03.08.16 06:45;2057613;100
03.08.16 07:00;2057713;100
03.08.16 07:15;2057813;100
03.08.16 07:30;2057913;100
03.08.16 07:45;2058013;100
03.08.16 08:00;2058113;100
03.08.16 08:15;2058213;100
03.08.16 08:30;2058313;100
03.08.16 08:45;2058413;100
03.08.16 09:00;2058513;100
03.08.16 09:15;2058613;100
03.08.16 09:30;2058713;100
03.08.16 09:45;2058813;100
03.08.16 10:00;2058913;100
03.08.16 10:15;2059013;100
03.08.16 10:30;2059113;100
03.08.16 10:45;2059213;100
03.08.16 11:00;2059313;100
03.08.16 11:15;2059413;100
03.08.16 11:30;2059513;100
03.08.16 11:45;2059613;100
03.08.16 12:00;2059713;100
03.08.16 12:15;2059813;100
03.08.16 12:30;2059913;100
03.08.16 12:45;2060013;100
03.08.16 13:00;2060113;100
03.08.16 13:15;2060213;100
03.08.16 13:30;2060313;100
03.08.16 13:45;2060413;100
03.08.16 14:00;2060513;100
03.08.16 14:15;2060613;100
03.08.16 14:30;2060713;100
03.08.16 14:45;2060813;100
03.08.16 15:00;2060913;100
03.08.16 15:15;2061013;100
03.08.16 15:30;2061113;100
03.08.16 15:45;2061213;100
03.08.16 16:00;2061313;100
03.08.16 16:15;2061413;100
03.08.16 16:30;2061513;100
03.08.16 16:45;2061613;100
03.08.16 17:00;2061713;100
03.08.16 17:15;2061813;100
03.08.16 17:30;2061913;100
03.08.16 17:45;2062013;100
03.08.16 18:00;2062113;100
03.08.16 18:15;2062213;100
03.08.16 18:30;2062313;100
03.08.16 18:45;2062413;100
03.08.16 19:00;2062513;100
03.08.16 19:15;2062613;100
03.08.16 19:30;2062713;100
03.08.16 19:45;2062813;100
03.08.16 20:00;2062913;100
03.08.16 20:15;2063013;100
03.08.16 20:30;2063113;100
03.08.16 20:45;2063213;100
03.08.16 21:00;2063313;100
03.08.16 21:15;2063413;100
03.08.16 21:30;2063513;100
03.08.16 21:45;2063613;100
03.08.16 22:00;2063713;100
03.08.16 22:15;2063813;100
03.08.16 22:30;2063913;100
03.08.16 22:45;2064013;100
03.08.16 23:00;2064113;100
03.08.16 23:15;2064213;100
03.08.16 23:30;2064313;100
03.08.16 23:45;2064413;100
04.08.16 00:00;2064513;100
04.08.16 00:15;2064613;100
04.08.16 00:30;2064713;100
04.08.16 00:45;2064813;100
04.08.16 01:00;2064913;100
04.08.16 01:15;2065013;100
04.08.16 01:30;2065113;100
04.08.16 01:45;2065213;100
04.08.16 02:00;2065313;100
04.08.16 02:15;2065413;100
04.08.16 02:30;2065513;100
04.08.16 02:45;2065613;100
04.08.16 03:00;2065713;100
04.08.16 03:15;2065813;100
04.08.16 03:30;2065913;100
04.08.16 03:45;2066013;100
04.08.16 04:00;2066113;100
04.08.16 04:15;2066213;100
04.08.16 04:30;2066313;100
04.08.16 04:45;2066413;100
04.08.16 05:00;2066513;100
04.08.16 05:15;2066613;100
04.08.16 05:30;2066713;100
04.08.16 05:45;2066813;100
04.08.16 06:00;2066913;100
04.08.16 06:15;2067013;100
04.08.16 06:30;2067113;100
04.08.16 06:45;2067213;100
04.08.16 07:00;2067313;100
04.08.16 07:15;2067413;100
04.08.16 07:30;2067513;100
04.08.16 07:45;2067613;100
04.08.16 08:00;2067713;100
04.08.16 08:15;2067813;100
04.08.16 08:30;2067913;100
04.08.16 08:45;2068013;100
04.08.16 09:00;2068113;100
04.08.16 09:15;2068213;100
04.08.16 09:30;2068313;100
04.08.16 09:45;2068413;100
04.08.16 10:00;2068513;100
04.08.16 10:15;2068613;100
04.08.16 10:30;2068713;100
04.08.16 10:45;2068813;100
04.08.16 11:00;2068913;100
04.08.16 11:15;2069013;100
04.08.16 11:30;2069113;100
04.08.16 11:45;2069213;100
04.08.16 12:00;2069313;100
04.08.16 12:15;2069413;100
04.08.16 12:30;2069513;100
04.08.16 12:45;2069613;100
04.08.16 13:00;2069713;100
04.08.16 13:15;2069813;100
04.08.16 13:30;2069913;100
04.08.16 13:45;2070013;100
04.08.16 14:00;2070113;100
04.08.16 14:15;2070213;100
04.08.16 14:30;2070313;100
04.08.16 14:45;2070413;100
04.08.16 15:00;2070513;100
04.08.16 15:15;2070613;100
04.08.16 15:30;2070713;100
04.08.16 15:45;2070813;100
04.08.16 16:00;2070913;100
04.08.16 16:15;2071013;100
04.08.16 16:30;2071113;100
04.08.16 16:45;2071213;100
04.08.16 17:00;2071313;100
04.08.16 17:15;2071413;100
04.08.16 17:30;2071513;100
04.08.16 17:45;2071613;100
04.08.16 18:00;2071713;100
04.08.16 18:15;2071813;100
04.08.16 18:30;2071913;100
04.08.16 18:45;2072013;100
04.08.16 19:00;2072113;100
04.08.16 19:15;2072213;100
04.08.16 19:30;2072313;100
04.08.16 19:45;2072413;100
04.08.16 20:00;2072513;100
04.08.16 20:15;2072613;100
04.08.16 20:30;2072713;100
04.08.16 20:45;2072813;100
04.08.16 21:00;2072913;100
04.08.16 21:15;2073013;100
04.08.16 21:30;2073113;100
04.08.16 21:45;2073213;100
04.08.16 22:00;2073313;100
04.08.16 22:15;2073413;100
04.08.16 22:30;2073513;100
04.08.16 22:45;2073613;100
04.08.16 23:00;2073713;100
04.08.16 23:15;2073813;100
04.08.16 23:30;2073913;100
04.08.16 23:45;2074013;100
05.08.16 00:00;2074113;100
05.08.16 00:15;2074213;100
05.08.16 00:30;2074313;100
05.08.16 00:45;2074413;100
05.08.16 01:00;2074513;100
05.08.16 01:15;2074613;100
05.08.16 01:30;2074713;100
05.08.16 01:45;2074813;100
05.08.16 02:00;2074913;100
05.08.16 02:15;2075013;100
05.08.16 02:30;2075113;100
05.08.16 02:45;2075213;100
05.08.16 03:00;2075313;100
05.08.16 03:15;2075413;100
05.08.16 03:30;2075513;100
05.08.16 03:45;2075613;100
05.08.16 04:00;2075713;100
05.08.16 04:15;2075813;100
05.08.16 04:30;2075913;100
05.08.16 04:45;2076013;100
05.08.16 05:00;2076113;100
05.08.16 05:15;2076213;100
05.08.16 05:30;2076313;100
05.08.16 05:45;2076413;100
05.08.16 06:00;2076513;100
05.08.16 06:15;2076613;100
05.08.16 06:30;2076713;100
05.08.16 06:45;2076813;100
05.08.16 07:00;2076913;100
05.08.16 07:15;2077013;100
05.08.16 07:30;2077113;100
05.08.16 07:45;2077213;100
05.08.16 08:00;2077313;100
05.08.16 08:15;2077413;100
05.08.16 08:30;2077513;100
05.08.16 08:45;2077613;100
05.08.16 09:00;2077713;100
05.08.16 09:15;2077813;100
05.08.16 09:30;2077913;100
05.08.16 09:45;2078013;100
05.08.16 10:00;2078113;100
05.08.16 10:15;2078213;100
05.08.16 10:30;2078313;100
05.08.16 10:45;2078413;100
05.08.16 11:00;2078513;100
05.08.16 11:15;2078613;100
05.08.16 11:30;2078713;100
05.08.16 11:45;2078813;100
05.08.16 12:00;2078913;100
05.08.16 12:15;2079013;100
05.08.16 12:30;2079113;100
05.08.16 12:45;2079213;100
05.08.16 13:00;2079313;100
05.08.16 13:15;2079413;100
05.08.16 13:30;2079513;100
05.08.16 13:45;2079613;100
05.08.16 14:00;2079713;100
05.08.16 14:15;2079813;100
05.08.16 14:30;2079913;100
05.08.16 14:45;2080013;100
05.08.16 15:00;2080113;100
05.08.16 15:15;2080213;100
05.08.16 15:30;2080313;100
05.08.16 15:45;2080413;100
05.08.16 16:00;2080513;100
05.08.16 16:15;2080613;100
05.08.16 16:30;2080713;100
05.08.16 16:45;2080813;100
05.08.16 17:00;2080913;100
05.08.16 17:15;2081013;100
05.08.16 17:30;2081113;100
05.08.16 17:45;2081213;100
05.08.16 18:00;2081313;100
05.08.16 18:15;2081413;100
05.08.16 18:30;2081513;100
05.08.16 18:45;2081613;100
05.08.16 19:00;2081713;100
05.08.16 19:15;2081813;100
05.08.16 19:30;2081913;100
05.08.16 19:45;2082013;100
05.08.16 20:00;2082113;100
05.08.16 20:15;2082213;100
05.08.16 20:30;2082313;100
05.08.16 20:45;2082413;100
05.08.16 21:00;2082513;100
05.08.16 21:15;2082613;100
05.08.16 21:30;2082713;100
05.08.16 21:45;2082813;100
05.08.16 22:00;2082913;100
05.08.16 22:15;2083013;100
05.08.16 22:30;2083113;100
05.08.16 22:45;2083213;100
05.08.16 23:00;2083313;100
05.08.16 23:15;2083413;100
05.08.16 23:30;2083513;100
05.08.16 23:45;2083613;100
06.08.16 00:00;2083713;100
06.08.16 00:15;2083813;100
06.08.16 00:30;2083913;100
06.08.16 00:45;2084013;100
06.08.16 01:00;2084113;100
06.08.16 01:15;2084213;100
06.08.16 01:30;2084313;100
06.08.16 01:45;2084413;100
06.08.16 02:00;2084513;100
06.08.16 02:15;2084613;100
06.08.16 02:30;2084713;100
06.08.16 02:45;2084813;100
06.08.16 03:00;2084913;100
06.08.16 03:15;2085013;100
06.08.16 03:30;2085113;100
06.08.16 03:45;2085213;100
06.08.16 04:00;2085313;100
06.08.16 04:15;2085413;100
06.08.16 04:30;2085513;100
06.08.16 04:45;2085613;100
06.08.16 05:00;2085713;100
06.08.16 05:15;2085813;100
06.08.16 05:30;2085913;100
06.08.16 05:45;2086013;100
06.08.16 06:00;2086113;100
06.08.16 06:15;2086213;100
06.08.16 06:30;2086313;100
06.08.16 06:45;2086413;100
06.08.16 07:00;2086513;100
06.08.16 07:15;2086613;100
06.08.16 07:30;2086713;100
06.08.16 07:45;2086813;100
06.08.16 08:00;2086913;100
06.08.16 08:15;2087013;100
06.08.16 08:30;2087113;100
06.08.16 08:45;2087213;100
06.08.16 09:00;2087313;100
06.08.16 09:15;2087413;100
06.08.16 09:30;2087513;100
06.08.16 09:45;2087613;100
06.08.16 10:00;2087713;100
06.08.16 10:15;2087813;100
06.08.16 10:30;2087913;100
06.08.16 10:45;2088013;100
06.08.16 11:00;2088113;100
06.08.16 11:15;2088213;100
06.08.16 11:30;2088313;100
06.08.16 11:45;2088413;100
06.08.16 12:00;2088513;100
06.08.16 12:15;2088613;100
06.08.16 12:30;2088713;100
06.08.16 12:45;2088813;100
06.08.16 13:00;2088913;100
06.08.16 13:15;2089013;100
06.08.16 13:30;2089113;100
06.08.16 13:45;2089213;100
06.08.16 14:00;2089313;100
06.08.16 14:15;2089413;100
06.08.16 14:30;2089513;100
06.08.16 14:45;2089613;100
06.08.16 15:00;2089713;100
06.08.16 15:15;2089813;100
06.08.16 15:30;2089913;100
06.08.16 15:45;2090013;100
06.08.16 16:00;2090113;100
06.08.16 16:15;2090213;100
06.08.16 16:30;2090313;100
06.08.16 16:45;2090413;100
06.08.16 17:00;2090513;100
06.08.16 17:15;2090613;100
06.08.16 17:30;2090713;100
06.08.16 17:45;2090813;100
06.08.16 18:00;2090913;100
06.08.16 18:15;2091013;100
06.08.16 18:30;2091113;100
06.08.16 18:45;2091213;100
06.08.16 19:00;2091313;100
06.08.16 19:15;2091413;100
06.08.16 19:30;2091513;100
06.08.16 19:45;2091613;100
06.08.16 20:00;2091713;100
06.08.16 20:15;2091813;100
06.08.16 20:30;2091913;100
06.08.16 20:45;2092013;100
06.08.16 21:00;2092113;100
06.08.16 21:15;2092213;100
06.08.16 21:30;2092313;100
06.08.16 21:45;2092413;100
06.08.16 22:00;2092513;100
06.08.16 22:15;2092613;100
06.08.16 22:30;2092713;100
06.08.16 22:45;2092813;100
06.08.16 23:00;2092913;100
06.08.16 23:15;2093013;100
06.08.16 23:30;2093113;100
06.08.16 23:45;2093213;100
07.08.16 00:00;2093313;100
07.08.16 00:15;2093413;100
07.08.16 00:30;2093513;100
07.08.16 00:45;2093613;100
07.08.16 01:00;2093713;100
07.08.16 01:15;2093813;100
07.08.16 01:30;2093913;100
07.08.16 01:45;2094013;100
07.08.16 02:00;2094113;100
07.08.16 02:15;2094213;100
07.08.16 02:30;2094313;100
07.08.16 02:45;2094413;100
07.08.16 03:00;2094513;100
07.08.16 03:15;2094613;100
07.08.16 03:30;2094713;100
07.08.16 03:45;2094813;100
07.08.16 04:00;2094913;100
07.08.16 04:15;2095013;100
07.08.16 04:30;2095113;100
07.08.16 04:45;2095213;100
07.08.16 05:00;2095313;100
07.08.16 05:15;2095413;100
07.08.16 05:30;2095513;100
07.08.16 05:45;2095613;100
07.08.16 06:00;2095713;100
07.08.16 06:15;2095813;100
07.08.16 06:30;2095913;100
07.08.16 06:45;2096013;100
07.08.16 07:00;2096113;100
07.08.16 07:15;2096213;100
07.08.16 07:30;2096313;100
07.08.16 07:45;2096413;100
07.08.16 08:00;2096513;100
07.08.16 08:15;2096613;100
07.08.16 08:30;2096713;100
07.08.16 08:45;2096813;100
07.08.16 09:00;2096913;100
07.08.16 09:15;2097013;100
07.08.16 09:30;2097113;100
07.08.16 09:45;2097213;100
07.08.16 10:00;2097313;100
07.08.16 10:15;2097413;100
07.08.16 10:30;2097513;100
07.08.16 10:45;2097613;100
07.08.16 11:00;2097713;100
07.08.16 11:15;2097813;100
07.08.16 11:30;2097913;100
07.08.16 11:45;2098013;100
07.08.16 12:00;2098113;100
07.08.16 12:15;2098213;100
07.08.16 12:30;2098313;100
07.08.16 12:45;2098413;100
07.08.16 13:00;2098513;100
07.08.16 13:15;2098613;100
07.08.16 13:30;2098713;100
07.08.16 13:45;2098813;100
07.08.16 14:00;2098913;100
07.08.16 14:15;2099013;100
07.08.16 14:30;2099113;100
07.08.16 14:45;2099213;100
07.08.16 15:00;2099313;100
07.08.16 15:15;2099413;100
07.08.16 15:30;2099513;100
07.08.16 15:45;2099613;100
07.08.16 16:00;2099713;100
07.08.16 16:15;2099813;100
07.08.16 16:30;2099913;100
07.08.16 16:45;2100013;100
07.08.16 17:00;2100113;100
07.08.16 17:15;2100213;100
07.08.16 17:30;2100313;100
07.08.16 17:45;2100413;100
07.08.16 18:00;2100513;100
07.08.16 18:15;2100613;100
07.08.16 18:30;2100713;100
07.08.16 18:45;2100813;100
07.08.16 19:00;2100913;100
07.08.16 19:15;2101013;100
07.08.16 19:30;2101113;100
07.08.16 19:45;2101213;100
07.08.16 20:00;2101313;100
07.08.16 20:15;2101413;100
07.08.16 20:30;2101513;100
07.08.16 20:45;2101613;100
07.08.16 21:00;2101713;100
07.08.16 21:15;2101813;100
07.08.16 21:30;2101913;100
07.08.16 21:45;2102013;100
07.08.16 22:00;2102113;100
07.08.16 22:15;2102213;100
07.08.16 22:30;2102313;100
07.08.16 22:45;2102413;100
07.08.16 23:00;2102513;100
07.08.16 23:15;2102613;100
07.08.16 23:30;2102713;100
07.08.16 23:45;2102813;100
08.08.16 00:00;2102913;100
08.08.16 00:15;2103013;100
08.08.16 00:30;2103113;100
08.08.16 00:45;2103213;100
08.08.16 01:00;2103313;100
08.08.16 01:15;2103413;100
08.08.16 01:30;2103513;100
08.08.16 01:45;2103613;100
08.08.16 02:00;2103713;100
08.08.16 02:15;2103813;100
08.08.16 02:30;2103913;100
08.08.16 02:45;2104013;100
08.08.16 03:00;2104113;100
08.08.16 03:15;2104213;100
08.08.16 03:30;2104313;100
08.08.16 03:45;2104413;100
08.08.16 04:00;2104513;100
08.08.16 04:15;2104613;100
08.08.16 04:30;2104713;100
08.08.16 04:45;2104813;100
08.08.16 05:00;2104913;100
08.08.16 05:15;2105013;100
08.08.16 05:30;2105113;100
08.08.16 05:45;2105213;100
08.08.16 06:00;2105313;100
08.08.16 06:15;2105413;100
08.08.16 06:30;2105513;100
08.08.16 06:45;2105613;100
08.08.16 07:00;2105713;100
08.08.16 07:15;2105813;100
08.08.16 07:30;2105913;100
08.08.16 07:45;2106013;100
08.08.16 08:00;2106113;100
08.08.16 08:15;2106213;100
08.08.16 08:30;2106313;100
08.08.16 08:45;2106413;100
08.08.16 09:00;2106513;100
08.08.16 09:15;2106613;100
08.08.16 09:30;2106713;100
08.08.16 09:45;2106813;100
08.08.16 10:00;2106913;100
08.08.16 10:15;2107013;100
08.08.16 10:30;2107113;100
08.08.16 10:45;2107213;100
08.08.16 11:00;2107313;100
08.08.16 11:15;2107413;100
08.08.16 11:30;2107513;100
08.08.16 11:45;2107613;100
08.08.16 12:00;2107713;100
08.08.16 12:15;2107813;100
08.08.16 12:30;2107913;100
08.08.16 12:45;2108013;100
08.08.16 13:00;2108113;100
08.08.16 13:15;2108213;100
08.08.16 13:30;2108313;100
08.08.16 13:45;2108413;100
08.08.16 14:00;2108513;100
08.08.16 14:15;2108613;100
08.08.16 14:30;2108713;100
08.08.16 14:45;2108813;100
08.08.16 15:00;2108913;100
08.08.16 15:15;2109013;100
08.08.16 15:30;2109113;100
08.08.16 15:45;2109213;100
08.08.16 16:00;2109313;100
08.08.16 16:15;2109413;100
08.08.16 16:30;2109513;100
08.08.16 16:45;2109613;100
08.08.16 17:00;2109713;100
08.08.16 17:15;2109813;100
08.08.16 17:30;2109913;100
08.08.16 17:45;2110013;100
08.08.16 18:00;2110113;100
08.08.16 18:15;2110213;100
08.08.16 18:30;2110313;100
08.08.16 18:45;2110413;100
08.08.16 19:00;2110513;100
08.08.16 19:15;2110613;100
08.08.16 19:30;2110713;100
08.08.16 19:45;2110813;100
08.08.16 20:00;2110913;100
08.08.16 20:15;2111013;100
08.08.16 20:30;2111113;100
08.08.16 20:45;2111213;100
08.08.16 21:00;2111313;100
08.08.16 21:15;2111413;100
08.08.16 21:30;2111513;100
08.08.16 21:45;2111613;100
08.08.16 22:00;2111713;100
08.08.16 22:15;2111813;100
08.08.16 22:30;2111913;100
08.08.16 22:45;2112013;100
08.08.16 23:00;2112113;100
08.08.16 23:15;2112213;100
08.08.16 23:30;2112313;100
08.08.16 23:45;2112413;100
09.08.16 00:00;2112513;100
09.08.16 00:15;2112613;100
09.08.16 00:30;2112713;100
09.08.16 00:45;2112813;100
09.08.16 01:00;2112913;100
09.08.16 01:15;2113013;100
09.08.16 01:30;2113113;100
09.08.16 01:45;2113213;100
09.08.16 02:00;2113313;100
09.08.16 02:15;2113413;100
09.08.16 02:30;2113513;100
09.08.16 02:45;2113613;100
09.08.16 03:00;2113713;100
09.08.16 03:15;2113813;100
09.08.16 03:30;2113913;100
09.08.16 03:45;2114013;100
09.08.16 04:00;2114113;100
09.08.16 04:15;2114213;100
09.08.16 04:30;2114313;100
09.08.16 04:45;2114413;100
09.08.16 05:00;2114513;100
09.08.16 05:15;2114613;100
09.08.16 05:30;2114713;100
09.08.16 05:45;2114813;100
09.08.16 06:00;2114913;100
09.08.16 06:15;2115013;100
09.08.16 06:30;2115113;100
09.08.16 06:45;2115213;100
09.08.16 07:00;2115313;100
09.08.16 07:15;2115413;100
09.08.16 07:30;2115513;100
09.08.16 07:45;2115613;100
09.08.16 08:00;2115713;100
09.08.16 08:15;2115813;100
09.08.16 08:30;2115913;100
09.08.16 08:45;2116013;100
09.08.16 09:00;2116113;100
09.08.16 09:15;2116213;100
09.08.16 09:30;2116313;100
09.08.16 09:45;2116413;100
09.08.16 10:00;2116513;100
09.08.16 10:15;2116613;100
09.08.16 10:30;2116713;100
09.08.16 10:45;2116813;100
09.08.16 11:00;2116913;100
09.08.16 11:15;2117013;100
09.08.16 11:30;2117113;100
09.08.16 11:45;2117213;100
09.08.16 12:00;2117313;100
09.08.16 12:15;2117413;100
09.08.16 12:30;2117513;100
09.08.16 12:45;2117613;100
09.08.16 13:00;2117713;100
09.08.16 13:15;2117813;100
09.08.16 13:30;2117913;100
09.08.16 13:45;2118013;100
09.08.16 14:00;2118113;100
09.08.16 14:15;2118213;100
09.08.16 14:30;2118313;100
09.08.16 14:45;2118413;100
09.08.16 15:00;2118513;100
09.08.16 15:15;2118613;100
09.08.16 15:30;2118713;100
09.08.16 15:45;2118813;100
09.08.16 16:00;2118913;100
09.08.16 16:15;2119013;100
09.08.16 16:30;2119113;100
09.08.16 16:45;2119213;100
09.08.16 17:00;2119313;100
09.08.16 17:15;2119413;100
09.08.16 17:30;2119513;100
09.08.16 17:45;2119613;100
09.08.16 18:00;2119713;100
09.08.16 18:15;2119813;100
09.08.16 18:30;2119913;100
09.08.16 18:45;2120013;100
09.08.16 19:00;2120113;100
09.08.16 19:15;2120213;100
09.08.16 19:30;2120313;100
09.08.16 19:45;2120413;100
09.08.16 20:00;2120513;100
09.08.16 20:15;2120613;100
09.08.16 20:30;2120713;100
09.08.16 20:45;2120813;100
09.08.16 21:00;2120913;100
09.08.16 21:15;2121013;100
09.08.16 21:30;2121113;100
09.08.16 21:45;2121213;100
09.08.16 22:00;2121313;100
09.08.16 22:15;2121413;100
09.08.16 22:30;2121513;100
09.08.16 22:45;2121613;100
09.08.16 23:00;2121713;100
09.08.16 23:15;2121813;100
09.08.16 23:30;2121913;100
09.08.16 23:45;2122013;100
10.08.16 00:00;2122113;100
10.08.16 00:15;2122213;100
10.08.16 00:30;2122313;100
10.08.16 00:45;2122413;100
10.08.16 01:00;2122513;100
10.08.16 01:15;2122613;100
10.08.16 01:30;2122713;100
10.08.16 01:45;2122813;100
10.08.16 02:00;2122913;100
10.08.16 02:15;2123013;100
10.08.16 02:30;2123113;100
10.08.16 02:45;2123213;100
10.08.16 03:00;2123313;100
10.08.16 03:15;2123413;100
10.08.16 03:30;2123513;100
10.08.16 03:45;2123613;100
10.08.16 04:00;2123713;100
10.08.16 04:15;2123813;100
10.08.16 04:30;2123913;100
10.08.16 04:45;2124013;100
10.08.16 05:00;2124113;100
10.08.16 05:15;2124213;100
10.08.16 05:30;2124313;100
10.08.16 05:45;2124413;100
10.08.16 06:00;2124513;100
10.08.16 06:15;2124613;100
10.08.16 06:30;2124713;100
10.08.16 06:45;2124813;100
10.08.16 07:00;2124913;100
10.08.16 07:15;2125013;100
10.08.16 07:30;2125113;100
10.08.16 07:45;2125213;100
10.08.16 08:00;2125313;100
10.08.16 08:15;2125413;100
10.08.16 08:30;2125513;100
10.08.16 08:45;2125613;100
10.08.16 09:00;2125713;100
10.08.16 09:15;2125813;100
10.08.16 09:30;2125913;100
10.08.16 09:45;2126013;100
10.08.16 10:00;2126113;100
10.08.16 10:15;2126213;100
10.08.16 10:30;2126313;100
10.08.16 10:45;2126413;100
10.08.16 11:00;2126513;100
10.08.16 11:15;2126613;100
10.08.16 11:30;2126713;100
10.08.16 11:45;2126813;100
10.08.16 12:00;2126913;100
10.08.16 12:15;2127013;100
10.08.16 12:30;2127113;100
10.08.16 12:45;2127213;100
10.08.16 13:00;2127313;100
10.08.16 13:15;2127413;100
10.08.16 13:30;2127513;100
10.08.16 13:45;2127613;100
10.08.16 14:00;2127713;100
10.08.16 14:15;2127813;100
10.08.16 14:30;2127913;100
10.08.16 14:45;2128013;100
10.08.16 15:00;2128113;100
10.08.16 15:15;2128213;100
10.08.16 15:30;2128313;100
10.08.16 15:45;2128413;100
10.08.16 16:00;2128513;100
10.08.16 16:15;2128613;100
10.08.16 16:30;2128713;100
10.08.16 16:45;2128813;100
10.08.16 17:00;2128913;100
10.08.16 17:15;2129013;100
10.08.16 17:30;2129113;100
10.08.16 17:45;2129213;100
10.08.16 18:00;2129313;100
10.08.16 18:15;2129413;100
10.08.16 18:30;2129513;100
10.08.16 18:45;2129613;100
10.08.16 19:00;2129713;100
10.08.16 19:15;2129813;100
10.08.16 19:30;2129913;100
10.08.16 19:45;2130013;100
10.08.16 20:00;2130113;100
10.08.16 20:15;2130213;100
10.08.16 20:30;2130313;100
10.08.16 20:45;2130413;100
10.08.16 21:00;2130513;100
10.08.16 21:15;2130613;100
10.08.16 21:30;2130713;100
10.08.16 21:45;2130813;100
10.08.16 22:00;2130913;100
10.08.16 22:15;2131013;100
10.08.16 22:30;2131113;100
10.08.16 22:45;2131213;100
10.08.16 23:00;2131313;100
10.08.16 23:15;2131413;100
10.08.16 23:30;2131513;100
10.08.16 23:45;2131613;100
11.08.16 00:00;2131713;100
11.08.16 00:15;2131813;100
11.08.16 00:30;2131913;100
11.08.16 00:45;2132013;100
11.08.16 01:00;2132113;100
11.08.16 01:15;2132213;100
11.08.16 01:30;2132313;100
11.08.16 01:45;2132413;100
11.08.16 02:00;2132513;100
11.08.16 02:15;2132613;100
11.08.16 02:30;2132713;100
11.08.16 02:45;2132813;100
11.08.16 03:00;2132913;100
11.08.16 03:15;2133013;100
11.08.16 03:30;2133113;100
11.08.16 03:45;2133213;100
11.08.16 04:00;2133313;100
11.08.16 04:15;2133413;100
11.08.16 04:30;2133513;100
11.08.16 04:45;2133613;100
11.08.16 05:00;2133713;100
11.08.16 05:15;2133813;100
11.08.16 05:30;2133913;100
11.08.16 05:45;2134013;100
11.08.16 06:00;2134113;100
11.08.16 06:15;2134213;100
11.08.16 06:30;2134313;100
11.08.16 06:45;2134413;100
11.08.16 07:00;2134513;100
11.08.16 07:15;2134613;100
11.08.16 07:30;2134713;100
11.08.16 07:45;2134813;100
11.08.16 08:00;2134913;100
11.08.16 08:15;2135013;100
11.08.16 08:30;2135113;100
11.08.16 08:45;2135213;100
11.08.16 09:00;2135313;100
11.08.16 09:15;2135413;100
11.08.16 09:30;2135513;100
11.08.16 09:45;2135613;100
11.08.16 10:00;2135713;100
11.08.16 10:15;2135813;100
11.08.16 10:30;2135913;100
11.08.16 10:45;2136013;100
11.08.16 11:00;2136113;100
11.08.16 11:15;2136213;100
11.08.16 11:30;2136313;100
11.08.16 11:45;2136413;100
11.08.16 12:00;2136513;100
11.08.16 12:15;2136613;100
11.08.16 12:30;2136713;100
11.08.16 12:45;2136813;100
11.08.16 13:00;2136913;100
11.08.16 13:15;2137013;100
11.08.16 13:30;2137113;100
11.08.16 13:45;2137213;100
11.08.16 14:00;2137313;100
11.08.16 14:15;2137413;100
11.08.16 14:30;2137513;100
11.08.16 14:45;2137613;100
11.08.16 15:00;2137713;100
11.08.16 15:15;2137813;100
11.08.16 15:30;2137913;100
11.08.16 15:45;2138013;100
11.08.16 16:00;2138113;100
11.08.16 16:15;2138213;100
11.08.16 16:30;2138313;100
11.08.16 16:45;2138413;100
11.08.16 17:00;2138513;100
11.08.16 17:15;2138613;100
11.08.16 17:30;2138713;100
11.08.16 17:45;2138813;100
11.08.16 18:00;2138913;100
11.08.16 18:15;2139013;100
11.08.16 18:30;2139113;100
11.08.16 18:45;2139213;100
11.08.16 19:00;2139313;100
11.08.16 19:15;2139413;100
11.08.16 19:30;2139513;100
11.08.16 19:45;2139613;100
11.08.16 20:00;2139713;100
11.08.16 20:15;2139813;100
11.08.16 20:30;2139913;100
11.08.16 20:45;2140013;100
11.08.16 21:00;2140113;100
11.08.16 21:15;2140213;100
11.08.16 21:30;2140313;100
11.08.16 21:45;2140413;100
11.08.16 22:00;2140513;100
11.08.16 22:15;2140613;100
11.08.16 22:30;2140713;100
11.08.16 22:45;2140813;100
11.08.16 23:00;2140913;100
11.08.16 23:15;2141013;100
11.08.16 23:30;2141113;100
11.08.16 23:45;2141213;100
12.08.16 00:00;2141313;100
12.08.16 00:15;2141413;100
12.08.16 00:30;2141513;100
12.08.16 00:45;2141613;100
12.08.16 01:00;2141713;100
12.08.16 01:15;2141813;100
